sale_id,store_id,product_id,sale_date,quantity,revenue
4005,S003,P001,2026-08-14,3,179.97
4006,S003,P002,2026-08-14,3,119.97
4007,S003,P003,2026-08-14,5,449.95
4008,S003,P004,2026-08-14,2,39.98
4009,S003,P005,2026-08-14,3,89.97
4010,S003,P006,2026-08-14,5,599.95
4011,S003,P007,2026-08-14,7,699.93
4012,S003,P009,2026-08-14,2,99.98
4013,S003,P010,2026-08-14,4,99.96
4014,S003,P011,2026-08-14,4,179.96
4015,S003,P012,2026-08-14,4,139.96
4016,S003,P013,2026-08-14,3,89.97
4017,S003,P014,2026-08-14,5,99.95
4018,S003,P015,2026-08-14,8,439.92
4019,S003,P016,2026-08-14,8,559.92
4020,S003,P017,2026-08-14,8,279.92
4021,S003,P018,2026-08-14,8,119.92
4022,S003,P019,2026-08-14,3,83.97
4023,S003,P020,2026-08-14,7,524.93
4024,S001,P001,2026-08-15,3,179.97
4025,S001,P002,2026-08-15,3,119.97
4026,S001,P003,2026-08-15,2,179.98
4027,S001,P004,2026-08-15,7,139.93
4028,S001,P005,2026-08-15,7,209.93
4029,S001,P006,2026-08-15,11,1319.89
4030,S001,P007,2026-08-15,8,799.92
4031,S001,P008,2026-08-15,1,79.99
4032,S001,P009,2026-08-15,5,249.95
4033,S001,P010,2026-08-15,8,199.92
4034,S001,P011,2026-08-15,3,134.97
4035,S001,P012,2026-08-15,8,279.92
4036,S001,P013,2026-08-15,8,239.92
4037,S001,P014,2026-08-15,3,59.97
4038,S001,P015,2026-08-15,6,329.94
4039,S001,P016,2026-08-15,7,489.93
4040,S001,P017,2026-08-15,8,279.92
4041,S001,P018,2026-08-15,6,89.94
4042,S001,P019,2026-08-15,10,279.9
4043,S001,P020,2026-08-15,3,224.97
4044,S002,P002,2026-08-15,2,79.98
4045,S002,P003,2026-08-15,3,269.97
4046,S002,P004,2026-08-15,10,199.9
4047,S002,P005,2026-08-15,2,59.98
4048,S002,P006,2026-08-15,12,1439.88
4049,S002,P007,2026-08-15,6,599.94
4050,S002,P008,2026-08-15,1,79.99
4051,S002,P009,2026-08-15,5,249.95
4052,S002,P010,2026-08-15,10,249.9
4053,S002,P011,2026-08-15,3,134.97
4054,S002,P012,2026-08-15,3,104.97
4055,S002,P013,2026-08-15,5,149.95
4056,S002,P014,2026-08-15,8,159.92
4057,S002,P015,2026-08-15,2,109.98
4058,S002,P016,2026-08-15,3,209.97
4059,S002,P017,2026-08-15,7,244.93
4060,S002,P018,2026-08-15,7,104.93
4061,S002,P019,2026-08-15,7,195.93
4062,S002,P020,2026-08-15,8,599.92
4063,S003,P001,2026-08-15,2,119.98
4064,S003,P002,2026-08-15,5,199.95
4065,S003,P003,2026-08-15,10,899.9
4066,S003,P004,2026-08-15,8,159.92
4067,S003,P005,2026-08-15,2,59.98
4068,S003,P006,2026-08-15,12,1439.88
4069,S003,P007,2026-08-15,5,499.95
4070,S003,P008,2026-08-15,2,159.98
4071,S003,P009,2026-08-15,7,349.93
4072,S003,P010,2026-08-15,7,174.93
4073,S003,P011,2026-08-15,3,134.97
4074,S003,P012,2026-08-15,8,279.92
4075,S003,P013,2026-08-15,6,179.94
4076,S003,P014,2026-08-15,5,99.95
4077,S003,P015,2026-08-15,8,439.92
4078,S003,P016,2026-08-15,2,139.98
4079,S003,P017,2026-08-15,10,349.9
4080,S003,P018,2026-08-15,10,149.9
4081,S003,P019,2026-08-15,3,83.97
4082,S003,P020,2026-08-15,6,449.94
4083,S001,P001,2026-08-16,2,119.98
4084,S001,P002,2026-08-16,2,79.98
4085,S001,P003,2026-08-16,3,269.97
4086,S001,P004,2026-08-16,6,119.94
4087,S001,P005,2026-08-16,8,239.92
4088,S001,P006,2026-08-16,6,719.94
4089,S001,P007,2026-08-16,7,699.93
4090,S001,P008,2026-08-16,1,79.99
4091,S001,P009,2026-08-16,5,249.95
4092,S001,P010,2026-08-16,3,74.97
4093,S001,P011,2026-08-16,6,269.94
4094,S001,P012,2026-08-16,10,349.9
4095,S001,P013,2026-08-16,10,299.9
4096,S001,P014,2026-08-16,7,139.93
4097,S001,P015,2026-08-16,6,329.94
4098,S001,P016,2026-08-16,5,349.95
4099,S001,P017,2026-08-16,7,244.93
4100,S001,P018,2026-08-16,8,119.92
4101,S001,P019,2026-08-16,3,83.97
4102,S001,P020,2026-08-16,10,749.9
4103,S002,P001,2026-08-16,2,119.98
4104,S002,P002,2026-08-16,10,399.9
4105,S002,P003,2026-08-16,2,179.98
4106,S002,P004,2026-08-16,2,39.98
4107,S002,P005,2026-08-16,7,209.93
4108,S002,P006,2026-08-16,6,719.94
4109,S002,P007,2026-08-16,5,499.95
4110,S002,P009,2026-08-16,2,99.98
4111,S002,P010,2026-08-16,10,249.9
4112,S002,P011,2026-08-16,6,269.94
4113,S002,P012,2026-08-16,7,244.93
4114,S002,P013,2026-08-16,5,149.95
4115,S002,P014,2026-08-16,8,159.92
4116,S002,P015,2026-08-16,8,439.92
4117,S002,P016,2026-08-16,7,489.93
4118,S002,P017,2026-08-16,10,349.9
4119,S002,P018,2026-08-16,6,89.94
4120,S002,P019,2026-08-16,6,167.94
4121,S002,P020,2026-08-16,8,599.92
4122,S003,P001,2026-08-16,2,119.98
4123,S003,P002,2026-08-16,2,79.98
4124,S003,P003,2026-08-16,8,719.92
4125,S003,P004,2026-08-16,7,139.93
4126,S003,P005,2026-08-16,7,209.93
4127,S003,P006,2026-08-16,7,839.93
4128,S003,P007,2026-08-16,5,499.95
4129,S003,P008,2026-08-16,1,79.99
4130,S003,P009,2026-08-16,2,99.98
4131,S003,P010,2026-08-16,7,174.93
4132,S003,P011,2026-08-16,3,134.97
4133,S003,P012,2026-08-16,10,349.9
4134,S003,P013,2026-08-16,3,89.97
4135,S003,P014,2026-08-16,7,139.93
4136,S003,P015,2026-08-16,5,274.95
4137,S003,P016,2026-08-16,6,419.94
4138,S003,P017,2026-08-16,7,244.93
4139,S003,P018,2026-08-16,8,119.92
4140,S003,P019,2026-08-16,10,279.9
4141,S003,P020,2026-08-16,10,749.9
4142,S001,P001,2026-08-17,3,179.97
4143,S001,P002,2026-08-17,7,279.93
4144,S001,P003,2026-08-17,7,629.93
4145,S001,P004,2026-08-17,2,39.98
4146,S001,P005,2026-08-17,4,119.96
4147,S001,P006,2026-08-17,8,959.92
4148,S001,P007,2026-08-17,7,699.93
4149,S001,P009,2026-08-17,2,99.98
4150,S001,P010,2026-08-17,3,74.97
4151,S001,P011,2026-08-17,2,89.98
4152,S001,P012,2026-08-17,5,174.95
4153,S001,P013,2026-08-17,2,59.98
4154,S001,P014,2026-08-17,5,99.95
4155,S001,P015,2026-08-17,6,329.94
4156,S001,P016,2026-08-17,6,419.94
4157,S001,P017,2026-08-17,2,69.98
4158,S001,P018,2026-08-17,4,59.96
4159,S001,P019,2026-08-17,7,195.93
4160,S001,P020,2026-08-17,7,524.93
4161,S002,P001,2026-08-17,3,179.97
4162,S002,P002,2026-08-17,7,279.93
4163,S002,P003,2026-08-17,3,269.97
4164,S002,P004,2026-08-17,2,39.98
4165,S002,P005,2026-08-17,2,59.98
4166,S002,P006,2026-08-17,6,719.94
4167,S002,P007,2026-08-17,7,699.93
4168,S002,P009,2026-08-17,5,249.95
4169,S002,P010,2026-08-17,4,99.96
4170,S002,P011,2026-08-17,6,269.94
4171,S002,P012,2026-08-17,6,209.94
4172,S002,P013,2026-08-17,8,239.92
4173,S002,P014,2026-08-17,8,159.92
4174,S002,P015,2026-08-17,7,384.93
4175,S002,P016,2026-08-17,4,279.96
4176,S002,P017,2026-08-17,3,104.97
4177,S002,P018,2026-08-17,4,59.96
4178,S002,P019,2026-08-17,3,83.97
4179,S002,P020,2026-08-17,7,524.93
4180,S003,P001,2026-08-17,3,179.97
4181,S003,P002,2026-08-17,8,319.92
4182,S003,P003,2026-08-17,4,359.96
4183,S003,P004,2026-08-17,7,139.93
4184,S003,P005,2026-08-17,2,59.98
4185,S003,P006,2026-08-17,5,599.95
4186,S003,P007,2026-08-17,4,399.96
4187,S003,P008,2026-08-17,1,79.99
4188,S003,P009,2026-08-17,4,199.96
4189,S003,P010,2026-08-17,6,149.94
4190,S003,P011,2026-08-17,2,89.98
4191,S003,P012,2026-08-17,4,139.96
4192,S003,P013,2026-08-17,7,209.93
4193,S003,P014,2026-08-17,6,119.94
4194,S003,P015,2026-08-17,7,384.93
4195,S003,P016,2026-08-17,2,139.98
4196,S003,P017,2026-08-17,5,174.95
4197,S003,P018,2026-08-17,5,74.95
4198,S003,P019,2026-08-17,6,167.94
4199,S003,P020,2026-08-17,4,299.96
4200,S001,P002,2026-08-18,5,199.95
4201,S001,P003,2026-08-18,8,719.92
4202,S001,P004,2026-08-18,6,119.94
4203,S001,P005,2026-08-18,3,89.97
4204,S001,P006,2026-08-18,6,719.94
4205,S001,P007,2026-08-18,4,399.96
4206,S001,P009,2026-08-18,6,299.94
4207,S001,P010,2026-08-18,7,174.93
4208,S001,P011,2026-08-18,7,314.93
4209,S001,P012,2026-08-18,2,69.98
4210,S001,P013,2026-08-18,3,89.97
4211,S001,P014,2026-08-18,7,139.93
4212,S001,P015,2026-08-18,6,329.94
4213,S001,P016,2026-08-18,2,139.98
4214,S001,P017,2026-08-18,2,69.98
4215,S001,P018,2026-08-18,8,119.92
4216,S001,P019,2026-08-18,8,223.92
4217,S001,P020,2026-08-18,2,149.98
4218,S002,P001,2026-08-18,1,59.99
4219,S002,P002,2026-08-18,2,79.98
4220,S002,P003,2026-08-18,5,449.95
4221,S002,P004,2026-08-18,4,79.96
4222,S002,P005,2026-08-18,5,149.95
4223,S002,P006,2026-08-18,6,719.94
4224,S002,P007,2026-08-18,8,799.92
4225,S002,P008,2026-08-18,2,159.98
4226,S002,P009,2026-08-18,8,399.92
4227,S002,P010,2026-08-18,7,174.93
4228,S002,P011,2026-08-18,7,314.93
4229,S002,P012,2026-08-18,7,244.93
4230,S002,P013,2026-08-18,5,149.95
4231,S002,P014,2026-08-18,3,59.97
4232,S002,P015,2026-08-18,4,219.96
4233,S002,P016,2026-08-18,3,209.97
4234,S002,P017,2026-08-18,5,174.95
4235,S002,P018,2026-08-18,7,104.93
4236,S002,P019,2026-08-18,4,111.96
4237,S002,P020,2026-08-18,4,299.96
4238,S003,P001,2026-08-18,3,179.97
4239,S003,P002,2026-08-18,2,79.98
4240,S003,P003,2026-08-18,6,539.94
4241,S003,P004,2026-08-18,4,79.96
4242,S003,P005,2026-08-18,2,59.98
4243,S003,P006,2026-08-18,10,1199.9
4244,S003,P007,2026-08-18,2,199.98
4245,S003,P009,2026-08-18,8,399.92
4246,S003,P010,2026-08-18,6,149.94
4247,S003,P011,2026-08-18,2,89.98
4248,S003,P012,2026-08-18,5,174.95
4249,S003,P013,2026-08-18,2,59.98
4250,S003,P014,2026-08-18,5,99.95
4251,S003,P015,2026-08-18,8,439.92
4252,S003,P016,2026-08-18,4,279.96
4253,S003,P017,2026-08-18,8,279.92
4254,S003,P018,2026-08-18,8,119.92
4255,S003,P019,2026-08-18,4,111.96
4256,S003,P020,2026-08-18,4,299.96
4257,S001,P002,2026-08-19,6,239.94
4258,S001,P003,2026-08-19,5,449.95
4259,S001,P004,2026-08-19,2,39.98
4260,S001,P005,2026-08-19,4,119.96
4261,S001,P006,2026-08-19,7,839.93
4262,S001,P007,2026-08-19,6,599.94
4263,S001,P008,2026-08-19,1,79.99
4264,S001,P009,2026-08-19,7,349.93
4265,S001,P010,2026-08-19,6,149.94
4266,S001,P011,2026-08-19,3,134.97
4267,S001,P012,2026-08-19,5,174.95
4268,S001,P013,2026-08-19,4,119.96
4269,S001,P014,2026-08-19,6,119.94
4270,S001,P015,2026-08-19,5,274.95
4271,S001,P016,2026-08-19,8,559.92
4272,S001,P017,2026-08-19,8,279.92
4273,S001,P018,2026-08-19,3,44.97
4274,S001,P019,2026-08-19,7,195.93
4275,S001,P020,2026-08-19,6,449.94
4276,S002,P001,2026-08-19,3,179.97
4277,S002,P002,2026-08-19,8,319.92
4278,S002,P003,2026-08-19,3,269.97
4279,S002,P004,2026-08-19,3,59.97
4280,S002,P005,2026-08-19,2,59.98
4281,S002,P006,2026-08-19,5,599.95
4282,S002,P007,2026-08-19,3,299.97
4283,S002,P008,2026-08-19,1,79.99
4284,S002,P009,2026-08-19,7,349.93
4285,S002,P010,2026-08-19,8,199.92
4286,S002,P011,2026-08-19,7,314.93
4287,S002,P012,2026-08-19,2,69.98
4288,S002,P013,2026-08-19,4,119.96
4289,S002,P014,2026-08-19,2,39.98
4290,S002,P015,2026-08-19,8,439.92
4291,S002,P016,2026-08-19,7,489.93
4292,S002,P017,2026-08-19,5,174.95
4293,S002,P018,2026-08-19,8,119.92
4294,S002,P019,2026-08-19,7,195.93
4295,S002,P020,2026-08-19,7,524.93
4296,S003,P001,2026-08-19,1,59.99
4297,S003,P002,2026-08-19,2,79.98
4298,S003,P003,2026-08-19,3,269.97
4299,S003,P004,2026-08-19,6,119.94
4300,S003,P005,2026-08-19,3,89.97
4301,S003,P006,2026-08-19,8,959.92
4302,S003,P007,2026-08-19,2,199.98
4303,S003,P008,2026-08-19,2,159.98
4304,S003,P009,2026-08-19,4,199.96
4305,S003,P010,2026-08-19,2,49.98
4306,S003,P011,2026-08-19,2,89.98
4307,S003,P012,2026-08-19,3,104.97
4308,S003,P013,2026-08-19,8,239.92
4309,S003,P014,2026-08-19,6,119.94
4310,S003,P015,2026-08-19,5,274.95
4311,S003,P016,2026-08-19,7,489.93
4312,S003,P017,2026-08-19,4,139.96
4313,S003,P018,2026-08-19,5,74.95
4314,S003,P019,2026-08-19,7,195.93
4315,S003,P020,2026-08-19,2,149.98
4316,S001,P001,2026-08-20,2,119.98
4317,S001,P002,2026-08-20,2,79.98
4318,S001,P003,2026-08-20,6,539.94
4319,S001,P004,2026-08-20,3,59.97
4320,S001,P005,2026-08-20,7,209.93
4321,S001,P006,2026-08-20,8,959.92
4322,S001,P007,2026-08-20,2,199.98
4323,S001,P008,2026-08-20,2,159.98
4324,S001,P009,2026-08-20,2,99.98
4325,S001,P010,2026-08-20,5,124.95
4326,S001,P011,2026-08-20,7,314.93
4327,S001,P012,2026-08-20,3,104.97
4328,S001,P013,2026-08-20,3,89.97
4329,S001,P014,2026-08-20,4,79.96
4330,S001,P015,2026-08-20,4,219.96
4331,S001,P016,2026-08-20,8,559.92
4332,S001,P017,2026-08-20,4,139.96
4333,S001,P018,2026-08-20,8,119.92
4334,S001,P019,2026-08-20,5,139.95
4335,S001,P020,2026-08-20,7,524.93
4336,S002,P001,2026-08-20,3,179.97
4337,S002,P002,2026-08-20,7,279.93
4338,S002,P003,2026-08-20,4,359.96
4339,S002,P004,2026-08-20,4,79.96
4340,S002,P005,2026-08-20,5,149.95
4341,S002,P006,2026-08-20,6,719.94
4342,S002,P007,2026-08-20,2,199.98
4343,S002,P009,2026-08-20,8,399.92
4344,S002,P010,2026-08-20,8,199.92
4345,S002,P011,2026-08-20,6,269.94
4346,S002,P012,2026-08-20,2,69.98
4347,S002,P013,2026-08-20,3,89.97
4348,S002,P014,2026-08-20,2,39.98
4349,S002,P015,2026-08-20,3,164.97
4350,S002,P016,2026-08-20,5,349.95
4351,S002,P017,2026-08-20,5,174.95
4352,S002,P018,2026-08-20,4,59.96
4353,S002,P019,2026-08-20,5,139.95
4354,S002,P020,2026-08-20,2,149.98
4355,S003,P001,2026-08-20,2,119.98
4356,S003,P002,2026-08-20,4,159.96
4357,S003,P003,2026-08-20,8,719.92
4358,S003,P004,2026-08-20,3,59.97
4359,S003,P005,2026-08-20,5,149.95
4360,S003,P006,2026-08-20,8,959.92
4361,S003,P007,2026-08-20,4,399.96
4362,S003,P009,2026-08-20,2,99.98
4363,S003,P010,2026-08-20,3,74.97
4364,S003,P011,2026-08-20,8,359.92
4365,S003,P012,2026-08-20,7,244.93
4366,S003,P013,2026-08-20,4,119.96
4367,S003,P014,2026-08-20,8,159.92
4368,S003,P015,2026-08-20,7,384.93
4369,S003,P016,2026-08-20,7,489.93
4370,S003,P017,2026-08-20,6,209.94
4371,S003,P018,2026-08-20,2,29.98
4372,S003,P019,2026-08-20,3,83.97
4373,S003,P020,2026-08-20,8,599.92
4374,S001,P001,2026-08-21,3,179.97
4375,S001,P002,2026-08-21,4,159.96
4376,S001,P003,2026-08-21,3,269.97
4377,S001,P004,2026-08-21,2,39.98
4378,S001,P005,2026-08-21,7,209.93
4379,S001,P006,2026-08-21,7,839.93
4380,S001,P007,2026-08-21,5,499.95
4381,S001,P009,2026-08-21,7,349.93
4382,S001,P010,2026-08-21,4,99.96
4383,S001,P011,2026-08-21,4,179.96
4384,S001,P012,2026-08-21,8,279.92
4385,S001,P013,2026-08-21,3,89.97
4386,S001,P014,2026-08-21,2,39.98
4387,S001,P015,2026-08-21,5,274.95
4388,S001,P016,2026-08-21,8,559.92
4389,S001,P017,2026-08-21,5,174.95
4390,S001,P018,2026-08-21,6,89.94
4391,S001,P019,2026-08-21,7,195.93
4392,S001,P020,2026-08-21,6,449.94
4393,S002,P001,2026-08-21,1,59.99
4394,S002,P002,2026-08-21,2,79.98
4395,S002,P003,2026-08-21,5,449.95
4396,S002,P004,2026-08-21,2,39.98
4397,S002,P005,2026-08-21,8,239.92
4398,S002,P006,2026-08-21,6,719.94
4399,S002,P007,2026-08-21,2,199.98
4400,S002,P009,2026-08-21,8,399.92
4401,S002,P010,2026-08-21,8,199.92
4402,S002,P011,2026-08-21,3,134.97
4403,S002,P012,2026-08-21,3,104.97
4404,S002,P013,2026-08-21,3,89.97
4405,S002,P014,2026-08-21,8,159.92
4406,S002,P015,2026-08-21,5,274.95
4407,S002,P016,2026-08-21,4,279.96
4408,S002,P017,2026-08-21,7,244.93
4409,S002,P018,2026-08-21,7,104.93
4410,S002,P019,2026-08-21,7,195.93
4411,S002,P020,2026-08-21,2,149.98
4412,S003,P001,2026-08-21,2,119.98
4413,S003,P002,2026-08-21,6,239.94
4414,S003,P003,2026-08-21,4,359.96
4415,S003,P004,2026-08-21,8,159.92
4416,S003,P005,2026-08-21,2,59.98
4417,S003,P006,2026-08-21,5,599.95
4418,S003,P007,2026-08-21,3,299.97
4419,S003,P008,2026-08-21,1,79.99
4420,S003,P009,2026-08-21,8,399.92
4421,S003,P010,2026-08-21,3,74.97
4422,S003,P011,2026-08-21,2,89.98
4423,S003,P012,2026-08-21,8,279.92
4424,S003,P013,2026-08-21,8,239.92
4425,S003,P014,2026-08-21,8,159.92
4426,S003,P015,2026-08-21,4,219.96
4427,S003,P016,2026-08-21,2,139.98
4428,S003,P017,2026-08-21,2,69.98
4429,S003,P018,2026-08-21,5,74.95
4430,S003,P019,2026-08-21,2,55.98
4431,S003,P020,2026-08-21,3,224.97
4432,S001,P001,2026-08-22,2,119.98
4433,S001,P002,2026-08-22,6,239.94
4434,S001,P003,2026-08-22,10,899.9
4435,S001,P004,2026-08-22,8,159.92
4436,S001,P005,2026-08-22,6,179.94
4437,S001,P006,2026-08-22,6,719.94
4438,S001,P007,2026-08-22,6,599.94
4439,S001,P008,2026-08-22,1,79.99
4440,S001,P009,2026-08-22,3,149.97
4441,S001,P010,2026-08-22,5,124.95
4442,S001,P011,2026-08-22,3,134.97
4443,S001,P012,2026-08-22,3,104.97
4444,S001,P013,2026-08-22,5,149.95
4445,S001,P014,2026-08-22,5,99.95
4446,S001,P015,2026-08-22,6,329.94
4447,S001,P016,2026-08-22,3,209.97
4448,S001,P017,2026-08-22,2,69.98
4449,S001,P018,2026-08-22,7,104.93
4450,S001,P019,2026-08-22,7,195.93
4451,S001,P020,2026-08-22,7,524.93
4452,S002,P001,2026-08-22,1,59.99
4453,S002,P002,2026-08-22,8,319.92
4454,S002,P003,2026-08-22,5,449.95
4455,S002,P004,2026-08-22,6,119.94
4456,S002,P005,2026-08-22,6,179.94
4457,S002,P006,2026-08-22,10,1199.9
4458,S002,P007,2026-08-22,2,199.98
4459,S002,P008,2026-08-22,1,79.99
4460,S002,P009,2026-08-22,6,299.94
4461,S002,P010,2026-08-22,3,74.97
4462,S002,P011,2026-08-22,6,269.94
4463,S002,P012,2026-08-22,3,104.97
4464,S002,P013,2026-08-22,8,239.92
4465,S002,P014,2026-08-22,10,199.9
4466,S002,P015,2026-08-22,7,384.93
4467,S002,P016,2026-08-22,3,209.97
4468,S002,P017,2026-08-22,8,279.92
4469,S002,P018,2026-08-22,10,149.9
4470,S002,P019,2026-08-22,7,195.93
4471,S002,P020,2026-08-22,10,749.9
4472,S003,P002,2026-08-22,6,239.94
4473,S003,P003,2026-08-22,10,899.9
4474,S003,P004,2026-08-22,8,159.92
4475,S003,P005,2026-08-22,5,149.95
4476,S003,P006,2026-08-22,11,1319.89
4477,S003,P007,2026-08-22,10,999.9
4478,S003,P008,2026-08-22,1,79.99
4479,S003,P009,2026-08-22,7,349.93
4480,S003,P010,2026-08-22,7,174.93
4481,S003,P011,2026-08-22,5,224.95
4482,S003,P012,2026-08-22,6,209.94
4483,S003,P013,2026-08-22,5,149.95
4484,S003,P014,2026-08-22,3,59.97
4485,S003,P015,2026-08-22,2,109.98
4486,S003,P016,2026-08-22,5,349.95
4487,S003,P017,2026-08-22,7,244.93
4488,S003,P018,2026-08-22,3,44.97
4489,S003,P019,2026-08-22,2,55.98
4490,S003,P020,2026-08-22,10,749.9
4491,S001,P001,2026-08-23,3,179.97
4492,S001,P002,2026-08-23,5,199.95
4493,S001,P003,2026-08-23,2,179.98
4494,S001,P004,2026-08-23,10,199.9
4495,S001,P005,2026-08-23,6,179.94
4496,S001,P006,2026-08-23,8,959.92
4497,S001,P007,2026-08-23,10,999.9
4498,S001,P009,2026-08-23,3,149.97
4499,S001,P010,2026-08-23,2,49.98
4500,S001,P011,2026-08-23,3,134.97
4501,S001,P012,2026-08-23,8,279.92
4502,S001,P013,2026-08-23,3,89.97
4503,S001,P014,2026-08-23,5,99.95
4504,S001,P015,2026-08-23,7,384.93
4505,S001,P016,2026-08-23,10,699.9
4506,S001,P017,2026-08-23,10,349.9
4507,S001,P018,2026-08-23,8,119.92
4508,S001,P019,2026-08-23,2,55.98
4509,S001,P020,2026-08-23,10,749.9
4510,S002,P001,2026-08-23,1,59.99
4511,S002,P002,2026-08-23,7,279.93
4512,S002,P003,2026-08-23,10,899.9
4513,S002,P004,2026-08-23,10,199.9
4514,S002,P005,2026-08-23,6,179.94
4515,S002,P006,2026-08-23,7,839.93
4516,S002,P007,2026-08-23,3,299.97
4517,S002,P008,2026-08-23,2,159.98
4518,S002,P009,2026-08-23,5,249.95
4519,S002,P010,2026-08-23,10,249.9
4520,S002,P011,2026-08-23,8,359.92
4521,S002,P012,2026-08-23,8,279.92
4522,S002,P013,2026-08-23,5,149.95
4523,S002,P014,2026-08-23,7,139.93
4524,S002,P015,2026-08-23,2,109.98
4525,S002,P016,2026-08-23,8,559.92
4526,S002,P017,2026-08-23,8,279.92
4527,S002,P018,2026-08-23,5,74.95
4528,S002,P019,2026-08-23,7,195.93
4529,S002,P020,2026-08-23,7,524.93
4530,S003,P001,2026-08-23,1,59.99
4531,S003,P002,2026-08-23,7,279.93
4532,S003,P003,2026-08-23,3,269.97
4533,S003,P004,2026-08-23,10,199.9
4534,S003,P005,2026-08-23,10,299.9
4535,S003,P006,2026-08-23,11,1319.89
4536,S003,P007,2026-08-23,5,499.95
4537,S003,P008,2026-08-23,1,79.99
4538,S003,P009,2026-08-23,2,99.98
4539,S003,P010,2026-08-23,2,49.98
4540,S003,P011,2026-08-23,2,89.98
4541,S003,P012,2026-08-23,3,104.97
4542,S003,P013,2026-08-23,7,209.93
4543,S003,P014,2026-08-23,3,59.97
4544,S003,P015,2026-08-23,2,109.98
4545,S003,P016,2026-08-23,7,489.93
4546,S003,P017,2026-08-23,6,209.94
4547,S003,P018,2026-08-23,2,29.98
4548,S003,P019,2026-08-23,5,139.95
4549,S003,P020,2026-08-23,7,524.93
4550,S001,P001,2026-08-24,1,59.99
4551,S001,P002,2026-08-24,8,319.92
4552,S001,P003,2026-08-24,3,269.97
4553,S001,P004,2026-08-24,4,79.96
4554,S001,P005,2026-08-24,7,209.93
4555,S001,P006,2026-08-24,7,839.93
4556,S001,P007,2026-08-24,2,199.98
4557,S001,P009,2026-08-24,6,299.94
4558,S001,P010,2026-08-24,7,174.93
4559,S001,P011,2026-08-24,3,134.97
4560,S001,P012,2026-08-24,8,279.92
4561,S001,P013,2026-08-24,2,59.98
4562,S001,P014,2026-08-24,8,159.92
4563,S001,P015,2026-08-24,6,329.94
4564,S001,P016,2026-08-24,8,559.92
4565,S001,P017,2026-08-24,4,139.96
4566,S001,P018,2026-08-24,2,29.98
4567,S001,P019,2026-08-24,4,111.96
4568,S001,P020,2026-08-24,7,524.93
4569,S002,P001,2026-08-24,3,179.97
4570,S002,P002,2026-08-24,5,199.95
4571,S002,P003,2026-08-24,6,539.94
4572,S002,P004,2026-08-24,2,39.98
4573,S002,P005,2026-08-24,4,119.96
4574,S002,P006,2026-08-24,7,839.93
4575,S002,P007,2026-08-24,3,299.97
4576,S002,P008,2026-08-24,2,159.98
4577,S002,P009,2026-08-24,5,249.95
4578,S002,P010,2026-08-24,8,199.92
4579,S002,P011,2026-08-24,7,314.93
4580,S002,P012,2026-08-24,5,174.95
4581,S002,P013,2026-08-24,7,209.93
4582,S002,P014,2026-08-24,4,79.96
4583,S002,P015,2026-08-24,3,164.97
4584,S002,P016,2026-08-24,7,489.93
4585,S002,P017,2026-08-24,6,209.94
4586,S002,P018,2026-08-24,7,104.93
4587,S002,P019,2026-08-24,6,167.94
4588,S002,P020,2026-08-24,8,599.92
4589,S003,P001,2026-08-24,1,59.99
4590,S003,P002,2026-08-24,3,119.97
4591,S003,P003,2026-08-24,7,629.93
4592,S003,P004,2026-08-24,6,119.94
4593,S003,P005,2026-08-24,8,239.92
4594,S003,P006,2026-08-24,8,959.92
4595,S003,P007,2026-08-24,4,399.96
4596,S003,P008,2026-08-24,2,159.98
4597,S003,P009,2026-08-24,4,199.96
4598,S003,P010,2026-08-24,3,74.97
4599,S003,P011,2026-08-24,3,134.97
4600,S003,P012,2026-08-24,7,244.93
4601,S003,P013,2026-08-24,2,59.98
4602,S003,P014,2026-08-24,7,139.93
4603,S003,P015,2026-08-24,6,329.94
4604,S003,P016,2026-08-24,5,349.95
4605,S003,P017,2026-08-24,8,279.92
4606,S003,P018,2026-08-24,8,119.92
4607,S003,P019,2026-08-24,6,167.94
4608,S003,P020,2026-08-24,2,149.98
4609,S001,P001,2026-08-25,1,59.99
4610,S001,P002,2026-08-25,6,239.94
4611,S001,P003,2026-08-25,4,359.96
4612,S001,P004,2026-08-25,8,159.92
4613,S001,P005,2026-08-25,6,179.94
4614,S001,P006,2026-08-25,10,1199.9
4615,S001,P007,2026-08-25,6,599.94
4616,S001,P008,2026-08-25,1,79.99
4617,S001,P009,2026-08-25,3,149.97
4618,S001,P010,2026-08-25,4,99.96
4619,S001,P011,2026-08-25,7,314.93
4620,S001,P012,2026-08-25,2,69.98
4621,S001,P013,2026-08-25,3,89.97
4622,S001,P014,2026-08-25,4,79.96
4623,S001,P015,2026-08-25,4,219.96
4624,S001,P016,2026-08-25,3,209.97
4625,S001,P017,2026-08-25,7,244.93
4626,S001,P018,2026-08-25,2,29.98
4627,S001,P019,2026-08-25,8,223.92
4628,S001,P020,2026-08-25,7,524.93
4629,S002,P001,2026-08-25,3,179.97
4630,S002,P002,2026-08-25,7,279.93
4631,S002,P003,2026-08-25,7,629.93
4632,S002,P004,2026-08-25,4,79.96
4633,S002,P005,2026-08-25,5,149.95
4634,S002,P006,2026-08-25,7,839.93
4635,S002,P007,2026-08-25,3,299.97
4636,S002,P008,2026-08-25,2,159.98
4637,S002,P009,2026-08-25,2,99.98
4638,S002,P010,2026-08-25,4,99.96
